section,convention,alloc,thr,seed,p_labor0,cut_mean,floor,top_wr,term_real_med_M,term_real_p5_M
2,lagged,,26,20260640,0.997,1.383,3.0,0.18,19144.499468315906,
2,lagged,,26,20260641,0.9965,1.419,3.0,0.18,17676.86914168,
2,lagged,,26,20260642,0.9945,1.3375,3.0,0.18,18013.68024607334,
2,lagged,,26,20260643,0.9955,1.416,3.0,0.18,18517.64951049473,
2,lagged,,26,20260644,0.998,1.4025,3.0,0.18,19258.42351161144,
2,lagged,,26,20260645,0.996,1.3725,3.0,0.18,18223.51907289059,
2,lagged,,26,20260646,0.998,1.2355,3.0,0.18,18665.528677386483,
2,lagged,,26,20260647,0.995,1.326,3.0,0.18,19266.83341582984,
2,lagged,,26,20260648,0.995,1.365,3.0,0.18,17279.143809832723,
2,lagged,,26,20260629,0.995,1.2715,3.0,0.2,17055.919200663397,
2,lagged,,26,20260630,0.9975,1.1825,3.0,0.2,16838.93068817443,
2,lagged,,26,20260631,0.996,1.1885,3.0,0.2,18517.107156353653,
2,lagged,,26,20260632,0.9955,1.181,3.0,0.2,19302.507986832527,
2,lagged,,26,20260633,0.9955,1.3405,3.0,0.2,16376.95040211397,
2,lagged,,26,20260634,0.996,1.317,3.0,0.2,16459.63004366031,
2,lagged,,26,20260635,0.995,1.196,3.0,0.2,17259.86301096536,
2,lagged,,26,20260636,0.996,1.293,3.0,0.2,17539.92136633971,
2,lagged,,26,20260637,0.995,1.242,3.0,0.2,16555.761328651388,
2,lagged,,26,20260638,0.994,1.2685,3.0,0.2,18885.520428577136,
2,lagged,,26,20260639,0.9975,1.2875,3.0,0.2,16838.083324030762,
2,lagged,,26,20260640,0.996,1.2695,3.0,0.2,18774.223640947956,
2,lagged,,26,20260641,0.9955,1.31,3.0,0.2,17240.785032985063,
2,lagged,,26,20260642,0.9945,1.217,3.0,0.2,17524.215588952695,
2,lagged,,26,20260643,0.994,1.3005,3.0,0.2,17843.79315714779,
2,lagged,,26,20260644,0.9975,1.291,3.0,0.2,18662.47107479603,
2,lagged,,26,20260645,0.9955,1.243,3.0,0.2,17754.49885474516,
2,lagged,,26,20260646,0.998,1.1155,3.0,0.2,18170.72435009409,
2,lagged,,26,20260647,0.9935,1.2065,3.0,0.2,18639.42185818693,
2,lagged,,26,20260648,0.9945,1.247,3.0,0.2,17165.994303934323,
2,lagged,,26,20260629,0.9945,3.207,3.6,0.12,22490.442273206903,
2,lagged,,26,20260630,0.9955,3.0495,3.6,0.12,22007.34136734974,
2,lagged,,26,20260631,0.9965,3.0985,3.6,0.12,23294.674833772966,
2,lagged,,26,20260632,0.997,3.0715,3.6,0.12,25267.67770212364,
2,lagged,,26,20260633,0.994,3.2955,3.6,0.12,21961.38814716458,
2,lagged,,26,20260634,0.9955,3.2145,3.6,0.12,21871.437708515172,
2,lagged,,26,20260635,0.9945,3.0975,3.6,0.12,22742.475194651328,
2,lagged,,26,20260636,0.993,3.156,3.6,0.12,23591.055743118883,
2,lagged,,26,20260637,0.9945,3.1455,3.6,0.12,21624.218173999237,
2,lagged,,26,20260638,0.9955,3.17,3.6,0.12,24525.06471972436,
2,lagged,,26,20260639,0.9965,3.2025,3.6,0.12,22425.326165230752,
2,lagged,,26,20260640,0.996,3.18,3.6,0.12,24198.40550615,
2,lagged,,26,20260641,0.9945,3.2165,3.6,0.12,22483.06539202942,
2,lagged,,26,20260642,0.9945,3.128,3.6,0.12,22479.580650628486,
2,lagged,,26,20260643,0.994,3.22,3.6,0.12,23527.213800596,
2,lagged,,26,20260644,0.998,3.1775,3.6,0.12,24482.42275418438,
2,lagged,,26,20260645,0.9965,3.113,3.6,0.12,22665.368380220214,
2,lagged,,26,20260646,0.997,3.009,3.6,0.12,24099.81282915602,
2,lagged,,26,20260647,0.993,3.1195,3.6,0.12,23987.344356872036,
2,lagged,,26,20260648,0.993,3.1545,3.6,0.12,22468.7169574582,
2,lagged,,26,20260629,0.9935,2.6735,3.6,0.14,21385.67160205768,
2,lagged,,26,20260630,0.9955,2.553,3.6,0.14,21078.300781776885,
2,lagged,,26,20260631,0.9965,2.572,3.6,0.14,22799.596176866842,
2,lagged,,26,20260632,0.9955,2.558,3.6,0.14,23961.336694343783,
2,lagged,,26,20260633,0.994,2.7655,3.6,0.14,20774.320409263903,
2,lagged,,26,20260634,0.9955,2.702,3.6,0.14,20124.81542109908,
2,lagged,,26,20260635,0.9945,2.5895,3.6,0.14,21721.182310060733,
2,lagged,,26,20260636,0.9925,2.658,3.6,0.14,22182.566556236656,
2,lagged,,26,20260637,0.994,2.6375,3.6,0.14,20665.704603371036,
2,lagged,,26,20260638,0.995,2.6675,3.6,0.14,23335.200241869396,
2,lagged,,26,20260639,0.9965,2.706,3.6,0.14,21547.706927381998,
2,lagged,,26,20260640,0.9955,2.665,3.6,0.14,23060.363426031217,
2,lagged,,26,20260641,0.994,2.7015,3.6,0.14,21386.41143701243,
2,lagged,,26,20260642,0.9945,2.6045,3.6,0.14,21464.956761465077,
2,lagged,,26,20260643,0.994,2.705,3.6,0.14,22516.303618793787,
2,lagged,,26,20260644,0.9975,2.6845,3.6,0.14,23027.203087124206,
2,lagged,,26,20260645,0.996,2.633,3.6,0.14,21830.194708743344,
2,lagged,,26,20260646,0.997,2.4995,3.6,0.14,22634.169992302534,
2,lagged,,26,20260647,0.993,2.614,3.6,0.14,22856.31693350122,
2,lagged,,26,20260648,0.993,2.653,3.6,0.14,21183.648441583682,
2,lagged,,26,20260629,0.993,2.4675,3.6,0.16,20823.594656842186,
2,lagged,,26,20260630,0.9955,2.3525,3.6,0.16,20439.759742086677,
2,lagged,,26,20260631,0.996,2.366,3.6,0.16,22399.555905613015,
2,lagged,,26,20260632,0.9945,2.349,3.6,0.16,23387.565993725057,
2,lagged,,26,20260633,0.993,2.5445,3.6,0.16,20003.50176437174,
2,lagged,,26,20260634,0.9945,2.4955,3.6,0.16,19804.61525406057,
2,lagged,,26,20260635,0.993,2.3705,3.6,0.16,20830.7982625884,
2,lagged,,26,20260636,0.9925,2.4495,3.6,0.16,21376.892969645676,
2,lagged,,26,20260637,0.9925,2.43,3.6,0.16,20035.36748651816,
2,lagged,,26,20260638,0.994,2.462,3.6,0.16,23137.80792692521,
2,lagged,,26,20260639,0.996,2.481,3.6,0.16,20558.13856315073,
2,lagged,,26,20260640,0.995,2.4445,3.6,0.16,22669.7617719216,
2,lagged,,26,20260641,0.994,2.475,3.6,0.16,21150.11280806594,
2,lagged,,26,20260642,0.9935,2.3885,3.6,0.16,21314.96229257611,
2,lagged,,26,20260643,0.9935,2.4925,3.6,0.16,22076.225706056302,
2,lagged,,26,20260644,0.997,2.472,3.6,0.16,22602.02861328462,
2,lagged,,26,20260645,0.996,2.433,3.6,0.16,21474.423810471617,
2,lagged,,26,20260646,0.996,2.2875,3.6,0.16,22111.991911939695,
2,lagged,,26,20260647,0.992,2.3885,3.6,0.16,22504.01935546575,
2,lagged,,26,20260648,0.9925,2.4355,3.6,0.16,20625.253542766633,
2,lagged,,26,20260629,0.9875,1.618,3.6,0.18,17055.919200663397,
2,lagged,,26,20260630,0.9905,1.4785,3.6,0.18,16673.92170111434,
2,lagged,,26,20260631,0.9885,1.508,3.6,0.18,18253.02513645029,
2,lagged,,26,20260632,0.989,1.4845,3.6,0.18,19357.393674661755,
2,lagged,,26,20260633,0.987,1.706,3.6,0.18,16401.312541877393,
2,lagged,,26,20260634,0.9895,1.6355,3.6,0.18,16075.006716459271,
2,lagged,,26,20260635,0.99,1.5075,3.6,0.18,17201.254495464134,
2,lagged,,26,20260636,0.987,1.5925,3.6,0.18,17620.9382433962,
2,lagged,,26,20260637,0.9885,1.567,3.6,0.18,16341.582121183556,
2,lagged,,26,20260638,0.989,1.5965,3.6,0.18,18842.466413371934,
2,lagged,,26,20260639,0.9885,1.6325,3.6,0.18,16830.70574169018,
2,lagged,,26,20260640,0.99,1.5875,3.6,0.18,18416.058315232982,
2,lagged,,26,20260641,0.9865,1.6465,3.6,0.18,17579.12843762646,
2,lagged,,26,20260642,0.9885,1.5215,3.6,0.18,17597.93510836833,
2,lagged,,26,20260643,0.9855,1.632,3.6,0.18,17948.70442745943,
2,lagged,,26,20260644,0.988,1.616,3.6,0.18,18666.75669062858,
2,lagged,,26,20260645,0.986,1.5875,3.6,0.18,17823.208067949694,
2,lagged,,26,20260646,0.992,1.4025,3.6,0.18,18112.841559018543,
2,lagged,,26,20260647,0.9845,1.5215,3.6,0.18,18755.781854893776,
2,lagged,,26,20260648,0.986,1.569,3.6,0.18,17088.21643256142,
2,lagged,,26,20260629,0.985,1.464,3.6,0.2,16535.422425320423,
2,lagged,,26,20260630,0.989,1.3375,3.6,0.2,16415.969948795708,
2,lagged,,26,20260631,0.986,1.352,3.6,0.2,17972.379293007027,
2,lagged,,26,20260632,0.9875,1.3325,3.6,0.2,18821.17958972317,
2,lagged,,26,20260633,0.984,1.5535,3.6,0.2,15739.89545473642,
2,lagged,,26,20260634,0.984,1.4955,3.6,0.2,15780.671621769508,
2,lagged,,26,20260635,0.986,1.365,3.6,0.2,16741.107382426788,
2,lagged,,26,20260636,0.984,1.462,3.6,0.2,16979.886086129012,
2,lagged,,26,20260637,0.9865,1.4075,3.6,0.2,16075.916777642571,
2,lagged,,26,20260638,0.9875,1.4265,3.6,0.2,18246.85391036222,
2,lagged,,26,20260639,0.9865,1.475,3.6,0.2,16030.266409288111,
2,lagged,,26,20260640,0.987,1.4545,3.6,0.2,18001.077387131852,
2,lagged,,26,20260641,0.985,1.512,3.6,0.2,16798.30683605389,
2,lagged,,26,20260642,0.9865,1.3785,3.6,0.2,16771.568095782517,
2,lagged,,26,20260643,0.9835,1.481,3.6,0.2,16807.77996003302,
2,lagged,,26,20260644,0.986,1.4625,3.6,0.2,18045.629537025652,
2,lagged,,26,20260645,0.984,1.4385,3.6,0.2,17248.81050457063,
2,lagged,,26,20260646,0.99,1.2575,3.6,0.2,17585.993022365397,
2,lagged,,26,20260647,0.9825,1.353,3.6,0.2,17989.327952409134,
2,lagged,,26,20260648,0.984,1.4235,3.6,0.2,16695.57364692965,
2,lagged,,26,20260629,0.9765,3.6135,4.43,0.12,20451.067885924942,
2,lagged,,26,20260630,0.979,3.4365,4.43,0.12,20328.253568107975,
2,lagged,,26,20260631,0.9775,3.487,4.43,0.12,21982.30248398918,
2,lagged,,26,20260632,0.98,3.4525,4.43,0.12,23305.009034801344,
2,lagged,,26,20260633,0.9715,3.734,4.43,0.12,20182.43634443556,
2,lagged,,26,20260634,0.977,3.6355,4.43,0.12,19526.073764823435,
2,lagged,,26,20260635,0.979,3.47,4.43,0.12,20993.939200260975,
2,lagged,,26,20260636,0.9785,3.568,4.43,0.12,21215.593206501788,
2,lagged,,26,20260637,0.978,3.551,4.43,0.12,19632.68492169881,
2,lagged,,26,20260638,0.9795,3.5885,4.43,0.12,22207.509969016144,
2,lagged,,26,20260639,0.9795,3.5955,4.43,0.12,19862.309387133304,
2,lagged,,26,20260640,0.9805,3.61,4.43,0.12,22165.658890482813,
2,lagged,,26,20260641,0.9755,3.6615,4.43,0.12,20762.762729832688,
2,lagged,,26,20260642,0.9815,3.4925,4.43,0.12,20810.50759009874,
2,lagged,,26,20260643,0.9775,3.6205,4.43,0.12,21311.256599232456,
2,lagged,,26,20260644,0.974,3.624,4.43,0.12,22279.624029297614,
2,lagged,,26,20260645,0.977,3.531,4.43,0.12,21263.90941850583,
2,lagged,,26,20260646,0.984,3.3555,4.43,0.12,22115.778396573405,
2,lagged,,26,20260647,0.974,3.485,4.43,0.12,22160.602930599645,
2,lagged,,26,20260648,0.9755,3.565,4.43,0.12,20448.15775994637,
2,lagged,,26,20260629,0.9765,3.1305,4.43,0.14,19766.62572817261,
2,lagged,,26,20260630,0.9785,2.9745,4.43,0.14,19388.867172287257,
2,lagged,,26,20260631,0.977,3.004,4.43,0.14,21191.54124624977,
2,lagged,,26,20260632,0.9785,2.976,4.43,0.14,22602.04809985976,
2,lagged,,26,20260633,0.9705,3.2865,4.43,0.14,19139.152180603214,
2,lagged,,26,20260634,0.9765,3.174,4.43,0.14,18453.290284574516,
2,lagged,,26,20260635,0.9775,3.0095,4.43,0.14,20069.15206628052,
2,lagged,,26,20260636,0.977,3.092,4.43,0.14,20364.094591695313,
2,lagged,,26,20260637,0.977,3.0675,4.43,0.14,19011.26557669334,
2,lagged,,26,20260638,0.9785,3.1145,4.43,0.14,21489.17453741871,
2,lagged,,26,20260639,0.979,3.147,4.43,0.14,19443.11929632774,
2,lagged,,26,20260640,0.9795,3.135,4.43,0.14,21413.13131703868,
2,lagged,,26,20260641,0.9725,3.1825,4.43,0.14,19951.750592553144,
2,lagged,,26,20260642,0.981,3.0115,4.43,0.14,20437.655573970664,
2,lagged,,26,20260643,0.977,3.1555,4.43,0.14,20588.624533248323,
2,lagged,,26,20260644,0.973,3.1695,4.43,0.14,21840.215277790194,
2,lagged,,26,20260645,0.976,3.0775,4.43,0.14,20574.94291758756,
2,lagged,,26,20260646,0.9835,2.8875,4.43,0.14,21203.630624000994,
2,lagged,,26,20260647,0.974,3.0125,4.43,0.14,21714.644722220546,
2,lagged,,26,20260648,0.975,3.109,4.43,0.14,19829.325433983326,
2,lagged,,26,20260629,0.975,2.8265,4.43,0.16,19154.562260640007,
2,lagged,,26,20260630,0.978,2.678,4.43,0.16,18756.203662843047,
2,lagged,,26,20260631,0.9755,2.709,4.43,0.16,20571.903604383777,
2,lagged,,26,20260632,0.9775,2.673,4.43,0.16,21970.75337663902,
2,lagged,,26,20260633,0.969,2.9845,4.43,0.16,18265.878937556965,
2,lagged,,26,20260634,0.9755,2.871,4.43,0.16,17913.737383202522,
2,lagged,,26,20260635,0.9755,2.6975,4.43,0.16,19217.928582081488,
2,lagged,,26,20260636,0.9755,2.796,4.43,0.16,19726.521273487666,
2,lagged,,26,20260637,0.976,2.7755,4.43,0.16,18402.02579616739,
2,lagged,,26,20260638,0.9775,2.825,4.43,0.16,21394.268084031875,
2,lagged,,26,20260639,0.978,2.842,4.43,0.16,18713.5620082159,
2,lagged,,26,20260640,0.977,2.8235,4.43,0.16,20610.640202050516,
2,lagged,,26,20260641,0.971,2.8815,4.43,0.16,19405.009799796117,
2,lagged,,26,20260642,0.9795,2.702,4.43,0.16,19829.234105422085,
2,lagged,,26,20260643,0.9755,2.8565,4.43,0.16,19995.463752862674,
2,lagged,,26,20260644,0.972,2.8625,4.43,0.16,21140.066350266305,
2,lagged,,26,20260645,0.9745,2.7985,4.43,0.16,20010.547965483634,
2,lagged,,26,20260646,0.9815,2.588,4.43,0.16,20483.73377636017,
2,lagged,,26,20260647,0.9725,2.6945,4.43,0.16,20941.870587791676,
2,lagged,,26,20260648,0.9735,2.8145,4.43,0.16,19098.295688148206,
2,lagged,,26,20260629,0.961,2.018,4.43,0.18,16018.844092811338,
2,lagged,,26,20260630,0.9685,1.866,4.43,0.18,15942.887308362297,
2,lagged,,26,20260631,0.967,1.9,4.43,0.18,17532.850325971143,
2,lagged,,26,20260632,0.964,1.861,4.43,0.18,18985.727045436306,
2,lagged,,26,20260633,0.9515,2.211,4.43,0.18,15792.83554829335,
2,lagged,,26,20260634,0.96,2.127,4.43,0.18,15151.015863980434,
2,lagged,,26,20260635,0.968,1.887,4.43,0.18,16189.184457009183,
2,lagged,,26,20260636,0.9605,2.0275,4.43,0.18,16876.881549617836,
2,lagged,,26,20260637,0.964,1.9825,4.43,0.18,15808.539242077446,
2,lagged,,26,20260638,0.96,2.069,4.43,0.18,18245.35838438385,
2,lagged,,26,20260639,0.9595,2.0875,4.43,0.18,15724.771268620936,
2,lagged,,26,20260640,0.958,2.09,4.43,0.18,17357.412975789302,
2,lagged,,26,20260641,0.954,2.0995,4.43,0.18,16403.358602073382,
2,lagged,,26,20260642,0.9625,1.9255,4.43,0.18,16780.774851369817,
2,lagged,,26,20260643,0.956,2.0955,4.43,0.18,16667.014476291697,
2,lagged,,26,20260644,0.959,2.077,4.43,0.18,17905.676615598735,
2,lagged,,26,20260645,0.9555,2.026,4.43,0.18,17083.314520298285,
2,lagged,,26,20260646,0.971,1.777,4.43,0.18,17630.261846939567,
2,lagged,,26,20260647,0.9605,1.8945,4.43,0.18,17766.589387609725,
2,lagged,,26,20260648,0.959,2.023,4.43,0.18,16397.274863405433,
2,lagged,,26,20260629,0.954,1.8885,4.43,0.2,15732.587149383933,
2,lagged,,26,20260630,0.9615,1.7365,4.43,0.2,15717.204340756694,
2,lagged,,26,20260631,0.9615,1.7435,4.43,0.2,17284.836325726545,
2,lagged,,26,20260632,0.9595,1.7325,4.43,0.2,18525.062050850058,
2,lagged,,26,20260633,0.9465,2.058,4.43,0.2,15271.403168158215,
2,lagged,,26,20260634,0.952,1.9955,4.43,0.2,14956.889592700867,
2,lagged,,26,20260635,0.963,1.716,4.43,0.2,15632.9569061095,
2,lagged,,26,20260636,0.9575,1.8975,4.43,0.2,16456.122253162925,
2,lagged,,26,20260637,0.9565,1.841,4.43,0.2,15533.464749495084,
2,lagged,,26,20260638,0.955,1.919,4.43,0.2,17801.723748697463,
2,lagged,,26,20260639,0.954,1.933,4.43,0.2,15330.580293049501,
2,lagged,,26,20260640,0.952,1.9585,4.43,0.2,17088.872775119336,
2,lagged,,26,20260641,0.9475,1.9725,4.43,0.2,15831.067892485467,
2,lagged,,26,20260642,0.959,1.7885,4.43,0.2,16116.558814464657,
2,lagged,,26,20260643,0.951,1.939,4.43,0.2,16110.348070287553,
2,lagged,,26,20260644,0.9555,1.936,4.43,0.2,17689.757326536892,
2,lagged,,26,20260645,0.9505,1.8855,4.43,0.2,16678.35207340885,
2,lagged,,26,20260646,0.966,1.6445,4.43,0.2,16947.45050170489,
2,lagged,,26,20260647,0.958,1.738,4.43,0.2,17364.836486568125,
2,lagged,,26,20260648,0.9555,1.8795,4.43,0.2,16066.40147433659,
3,lookahead,,22,20260629,0.995,,,0.14,22708.043157763386,893.4359778577129
3,lookahead,,22,20260630,0.997,,,0.14,22078.312468317083,775.2746499405687
3,lookahead,,22,20260631,0.997,,,0.14,23676.670314869236,808.563787033448
3,lookahead,,22,20260632,0.9965,,,0.14,25672.989281815575,971.8111742443552
3,lookahead,,22,20260633,0.9945,,,0.14,22082.505086335103,649.3076964720307
3,lookahead,,22,20260629,0.9945,,,0.16,22068.064097499828,837.2507402518036
3,lookahead,,22,20260630,0.997,,,0.16,21335.539075314322,729.167779566986
3,lookahead,,22,20260631,0.997,,,0.16,23199.39955410134,753.4559716574825
3,lookahead,,22,20260632,0.996,,,0.16,24747.75039638661,853.4340231352786
3,lookahead,,22,20260633,0.9935,,,0.16,21910.597426171364,570.077736128338
3,lookahead,,22,20260629,0.99,,,0.18,18407.79746906286,586.4091181428334
3,lookahead,,22,20260630,0.993,,,0.18,17879.97563950215,520.0431102070979
3,lookahead,,22,20260631,0.993,,,0.18,19533.271006973617,488.14254751703425
3,lookahead,,22,20260632,0.9915,,,0.18,20545.744631369314,539.6317086715167
3,lookahead,,22,20260633,0.989,,,0.18,18218.447954656836,373.8681395632321
3,lookahead,,24,20260629,0.995,,,0.14,22708.043157763386,893.4359778577129
3,lookahead,,24,20260630,0.997,,,0.14,22078.312468317083,775.2746499405687
3,lookahead,,24,20260631,0.997,,,0.14,23676.670314869236,808.563787033448
3,lookahead,,24,20260632,0.9965,,,0.14,25672.989281815575,971.8111742443552
3,lookahead,,24,20260633,0.9945,,,0.14,22082.505086335103,649.3076964720307
3,lookahead,,24,20260629,0.9945,,,0.16,22068.064097499828,837.2507402518036
3,lookahead,,24,20260630,0.997,,,0.16,21335.539075314322,729.167779566986
3,lookahead,,24,20260631,0.997,,,0.16,23199.39955410134,753.4559716574825
3,lookahead,,24,20260632,0.996,,,0.16,24747.75039638661,853.4340231352786
3,lookahead,,24,20260633,0.9935,,,0.16,21910.597426171364,570.077736128338
3,lookahead,,24,20260629,0.99,,,0.18,18407.79746906286,586.4091181428334
3,lookahead,,24,20260630,0.993,,,0.18,17879.97563950215,520.0431102070979
3,lookahead,,24,20260631,0.993,,,0.18,19533.271006973617,488.14254751703425
3,lookahead,,24,20260632,0.9915,,,0.18,20545.744631369314,539.6317086715167
3,lookahead,,24,20260633,0.989,,,0.18,18218.447954656836,373.8681395632321
3,lookahead,,26,20260629,0.995,,,0.14,22708.043157763386,893.4359778577129
3,lookahead,,26,20260630,0.997,,,0.14,22078.312468317083,775.2746499405687
3,lookahead,,26,20260631,0.997,,,0.14,23676.670314869236,808.563787033448
3,lookahead,,26,20260632,0.9965,,,0.14,25672.989281815575,971.8111742443552
3,lookahead,,26,20260633,0.9945,,,0.14,22082.505086335103,649.3076964720307
3,lookahead,,26,20260629,0.9945,,,0.16,22068.064097499828,837.2507402518036
3,lookahead,,26,20260630,0.997,,,0.16,21335.539075314322,729.167779566986
3,lookahead,,26,20260631,0.997,,,0.16,23199.39955410134,753.4559716574825
3,lookahead,,26,20260632,0.996,,,0.16,24747.75039638661,853.4340231352786
3,lookahead,,26,20260633,0.9935,,,0.16,21910.597426171364,570.077736128338
3,lookahead,,26,20260629,0.99,,,0.18,18407.79746906286,586.4091181428334
3,lookahead,,26,20260630,0.993,,,0.18,17879.97563950215,520.0431102070979
3,lookahead,,26,20260631,0.993,,,0.18,19533.271006973617,488.14254751703425
3,lookahead,,26,20260632,0.9915,,,0.18,20545.744631369314,539.6317086715167
3,lookahead,,26,20260633,0.989,,,0.18,18218.447954656836,373.8681395632321
3,lookahead,,28,20260629,0.995,,,0.14,22708.043157763386,893.4359778577129
3,lookahead,,28,20260630,0.997,,,0.14,22078.312468317083,775.2746499405687
3,lookahead,,28,20260631,0.997,,,0.14,23676.670314869236,808.563787033448
3,lookahead,,28,20260632,0.9965,,,0.14,25672.989281815575,971.8111742443552
3,lookahead,,28,20260633,0.9945,,,0.14,22082.505086335103,649.3076964720307
3,lookahead,,28,20260629,0.9945,,,0.16,22068.064097499828,837.2507402518036
3,lookahead,,28,20260630,0.997,,,0.16,21335.539075314322,729.167779566986
3,lookahead,,28,20260631,0.997,,,0.16,23199.39955410134,753.4559716574825
3,lookahead,,28,20260632,0.996,,,0.16,24747.75039638661,853.4340231352786
3,lookahead,,28,20260633,0.9935,,,0.16,21910.597426171364,570.077736128338
3,lookahead,,28,20260629,0.99,,,0.18,18407.79746906286,586.4091181428334
3,lookahead,,28,20260630,0.993,,,0.18,17879.97563950215,520.0431102070979
3,lookahead,,28,20260631,0.993,,,0.18,19533.271006973617,488.14254751703425
3,lookahead,,28,20260632,0.9915,,,0.18,20545.744631369314,539.6317086715167
3,lookahead,,28,20260633,0.989,,,0.18,18218.447954656836,373.8681395632321
3,lookahead,,30,20260629,0.995,,,0.14,22708.043157763386,893.4359778577129
3,lookahead,,30,20260630,0.997,,,0.14,22078.312468317083,775.2746499405687
3,lookahead,,30,20260631,0.997,,,0.14,23676.670314869236,808.563787033448
3,lookahead,,30,20260632,0.9965,,,0.14,25672.989281815575,971.8111742443552
3,lookahead,,30,20260633,0.9945,,,0.14,22082.505086335103,649.3076964720307
3,lookahead,,30,20260629,0.9945,,,0.16,22068.064097499828,837.2507402518036
3,lookahead,,30,20260630,0.997,,,0.16,21335.539075314322,729.167779566986
3,lookahead,,30,20260631,0.997,,,0.16,23199.39955410134,753.4559716574825
3,lookahead,,30,20260632,0.996,,,0.16,24747.75039638661,853.4340231352786
3,lookahead,,30,20260633,0.9935,,,0.16,21910.597426171364,570.077736128338
3,lookahead,,30,20260629,0.99,,,0.18,18407.79746906286,586.4091181428334
3,lookahead,,30,20260630,0.993,,,0.18,17879.97563950215,520.0431102070979
3,lookahead,,30,20260631,0.993,,,0.18,19533.271006973617,488.14254751703425
3,lookahead,,30,20260632,0.9915,,,0.18,20545.744631369314,539.6317086715167
3,lookahead,,30,20260633,0.989,,,0.18,18218.447954656836,373.8681395632321
3,lagged,,22,20260629,0.9935,,,0.14,21385.67160205768,695.0001247903753
3,lagged,,22,20260630,0.9955,,,0.14,21078.300781776885,641.6062132921192
3,lagged,,22,20260631,0.9965,,,0.14,22799.596176866842,681.6634974569471
3,lagged,,22,20260632,0.9955,,,0.14,23961.336694343783,770.8981246251417
3,lagged,,22,20260633,0.994,,,0.14,20774.320409263903,555.7255645620588
3,lagged,,22,20260629,0.993,,,0.16,20823.594656842186,634.6397400221623
3,lagged,,22,20260630,0.9955,,,0.16,20439.759742086677,565.836204967786
3,lagged,,22,20260631,0.996,,,0.16,22399.555905613015,626.053096288487
3,lagged,,22,20260632,0.9945,,,0.16,23387.565993725057,689.5244298824528
3,lagged,,22,20260633,0.993,,,0.16,20003.50176437174,520.7698127185613
3,lagged,,22,20260629,0.9875,,,0.18,17055.919200663397,370.7533266605956
3,lagged,,22,20260630,0.9905,,,0.18,16673.92170111434,368.5129849185146
3,lagged,,22,20260631,0.9885,,,0.18,18253.02513645029,342.1796486954753
3,lagged,,22,20260632,0.989,,,0.18,19357.393674661755,406.1554432031415
3,lagged,,22,20260633,0.987,,,0.18,16401.312541877393,293.3319955403638
3,lagged,,24,20260629,0.9935,,,0.14,21385.67160205768,695.0001247903753
3,lagged,,24,20260630,0.9955,,,0.14,21078.300781776885,641.6062132921192
3,lagged,,24,20260631,0.9965,,,0.14,22799.596176866842,681.6634974569471
3,lagged,,24,20260632,0.9955,,,0.14,23961.336694343783,770.8981246251417
3,lagged,,24,20260633,0.994,,,0.14,20774.320409263903,555.7255645620588
3,lagged,,24,20260629,0.993,,,0.16,20823.594656842186,634.6397400221623
3,lagged,,24,20260630,0.9955,,,0.16,20439.759742086677,565.836204967786
3,lagged,,24,20260631,0.996,,,0.16,22399.555905613015,626.053096288487
3,lagged,,24,20260632,0.9945,,,0.16,23387.565993725057,689.5244298824528
3,lagged,,24,20260633,0.993,,,0.16,20003.50176437174,520.7698127185613
3,lagged,,24,20260629,0.9875,,,0.18,17055.919200663397,370.7533266605956
3,lagged,,24,20260630,0.9905,,,0.18,16673.92170111434,368.5129849185146
3,lagged,,24,20260631,0.9885,,,0.18,18253.02513645029,342.1796486954753
3,lagged,,24,20260632,0.989,,,0.18,19357.393674661755,406.1554432031415
3,lagged,,24,20260633,0.987,,,0.18,16401.312541877393,293.3319955403638
3,lagged,,26,20260629,0.9935,,,0.14,21385.67160205768,695.0001247903753
3,lagged,,26,20260630,0.9955,,,0.14,21078.300781776885,641.6062132921192
3,lagged,,26,20260631,0.9965,,,0.14,22799.596176866842,681.6634974569471
3,lagged,,26,20260632,0.9955,,,0.14,23961.336694343783,770.8981246251417
3,lagged,,26,20260633,0.994,,,0.14,20774.320409263903,555.7255645620588
3,lagged,,26,20260629,0.993,,,0.16,20823.594656842186,634.6397400221623
3,lagged,,26,20260630,0.9955,,,0.16,20439.759742086677,565.836204967786
3,lagged,,26,20260631,0.996,,,0.16,22399.555905613015,626.053096288487
3,lagged,,26,20260632,0.9945,,,0.16,23387.565993725057,689.5244298824528
3,lagged,,26,20260633,0.993,,,0.16,20003.50176437174,520.7698127185613
3,lagged,,26,20260629,0.9875,,,0.18,17055.919200663397,370.7533266605956
3,lagged,,26,20260630,0.9905,,,0.18,16673.92170111434,368.5129849185146
3,lagged,,26,20260631,0.9885,,,0.18,18253.02513645029,342.1796486954753
3,lagged,,26,20260632,0.989,,,0.18,19357.393674661755,406.1554432031415
3,lagged,,26,20260633,0.987,,,0.18,16401.312541877393,293.3319955403638
3,lagged,,28,20260629,0.9935,,,0.14,21385.67160205768,695.0001247903753
3,lagged,,28,20260630,0.9955,,,0.14,21078.300781776885,641.6062132921192
3,lagged,,28,20260631,0.9965,,,0.14,22799.596176866842,681.6634974569471
3,lagged,,28,20260632,0.9955,,,0.14,23961.336694343783,770.8981246251417
3,lagged,,28,20260633,0.994,,,0.14,20774.320409263903,555.7255645620588
